Site ID,Site Name,Site Type,Year,Total Enrollment,# Asian,% Asian,# Black,% Black,# Hispanic,% Hispanic,# White,% White,# Multiple Race Categories Not Represented,% Multiple Race Categories Not Represented,# Female,% Female,# Male,% Male
04M146,P.S. 146 Ann M. Short,PS,2015-16,32,4,12.5,9,28.1,17,53.1,2,6.3,0,0,19,59.4,13,40.6
04M146,P.S. 146 Ann M. Short,PS,2016-17,24,4,16.7,6,25,14,58.3,0,0,0,0,13,54.2,11,45.8
04M146,P.S. 146 Ann M. Short,PS,2017-18,30,4,13.3,7,23.3,15,50,4,13.3,0,0,15,50,15,50
04M155,P.S. 155 William Paca,PS,2015-16,21,1,4.8,1,4.8,18,85.7,1,4.8,0,0,6,28.6,15,71.4
04M155,P.S. 155 William Paca,PS,2016-17,13,0,0,2,15.4,9,69.2,0,0,2,15.4,6,46.2,7,53.8
04M155,P.S. 155 William Paca,PS,2017-18,12,1,8.3,0,0,10,83.3,0,0,1,8.3,6,50,6,50
04M171,P.S. 171 Patrick Henry,PS,2015-16,35,5,14.3,7,20,18,51.4,3,8.6,2,5.7,18,51.4,17,48.6
04M171,P.S. 171 Patrick Henry,PS,2016-17,34,8,23.5,6,17.6,19,55.9,1,2.9,0,0,19,55.9,15,44.1
04M171,P.S. 171 Patrick Henry,PS,2017-18,36,2,5.6,6,16.7,23,63.9,3,8.3,2,5.6,21,58.3,15,41.7
04M375,Mosaic Preparatory Academy,PS,2015-16,33,0,0,19,57.6,11,33.3,2,6.1,1,3,18,54.5,15,45.5
04M375,Mosaic Preparatory Academy,PS,2016-17,29,1,3.4,18,62.1,10,34.5,0,0,0,0,13,44.8,16,55.2
04M375,Mosaic Preparatory Academy,PS,2017-18,36,0,0,8,22.2,24,66.7,1,2.8,3,8.3,17,47.2,19,52.8
04M497,Central Park East I,PS,2015-16,18,1,5.6,1,5.6,7,38.9,4,22.2,5,27.8,9,50,9,50
04M497,Central Park East I,PS,2016-17,31,5,16.1,6,19.4,7,22.6,11,35.5,2,6.5,13,41.9,18,58.1
04M497,Central Park East I,PS,2017-18,26,5,19.2,1,3.8,12,46.2,6,23.1,2,7.7,14,53.8,12,46.2
04M964,Central Park East II,PS,2015-16,18,4,22.2,2,11.1,2,11.1,9,50,1,5.6,8,44.4,10,55.6
04M964,Central Park East II,PS,2016-17,18,2,11.1,4,22.2,6,33.3,5,27.8,1,5.6,10,55.6,8,44.4
04M964,Central Park East II,PS,2017-18,18,1,5.6,5,27.8,4,22.2,5,27.8,3,16.7,14,77.8,4,22.2
05M030,P.S. 030 Hernandez/Hughes,PS,2015-16,23,0,0,10,43.5,13,56.5,0,0,0,0,13,56.5,10,43.5
05M030,P.S. 30 Hernandez/Hughes,PS,2016-17,23,0,0,13,56.5,10,43.5,0,0,0,0,11,47.8,12,52.2
05M030,P.S. 30 Hernandez/Hughes,PS,2017-18,16,1,6.3,6,37.5,7,43.8,2,12.5,0,0,8,50,8,50
05M036,P.S. 036 Margaret Douglas,PS,2015-16,53,0,0,19,35.8,34,64.2,0,0,0,0,25,47.2,28,52.8
05M036,P.S. 36 Margaret Douglas,PS,2016-17,65,1,1.5,27,41.5,34,52.3,2,3.1,1,1.5,38,58.5,27,41.5
05M036,P.S. 36 Margaret Douglas,PS,2017-18,41,0,0,14,34.1,25,61,2,4.9,0,0,24,58.5,17,41.5
05M046,P.S. 046 Arthur Tappan,PS,2015-16,47,0,0,20,42.6,25,53.2,0,0,2,4.3,25,53.2,22,46.8
05M046,P.S. 46 Arthur Tappan,PS,2016-17,34,0,0,18,52.9,16,47.1,0,0,0,0,23,67.6,11,32.4
05M046,P.S. 46 Arthur Tappan,PS,2017-18,35,1,2.9,15,42.9,17,48.6,0,0,2,5.7,16,45.7,19,54.3
05M092,P.S. 092 Mary McLeod Bethune,PS,2015-16,29,0,0,17,58.6,9,31,2,6.9,1,3.4,15,51.7,14,48.3
05M092,P.S. 92 Mary Mcleod Bethune,PS,2016-17,16,0,0,9,56.3,7,43.8,0,0,0,0,10,62.5,6,37.5
05M092,P.S. 92 Mary Mcleod Bethune,PS,2017-18,18,0,0,9,50,8,44.4,1,5.6,0,0,8,44.4,10,55.6
05M123,P.S. 123 Mahalia Jackson,PS,2015-16,34,1,2.9,18,52.9,12,35.3,3,8.8,0,0,16,47.1,18,52.9
05M123,P.S. 123 Mahalia Jackson,PS,2016-17,35,0,0,21,60,13,37.1,1,2.9,0,0,16,45.7,19,54.3
05M123,P.S. 123 Mahalia Jackson,PS,2017-18,36,1,2.8,16,44.4,19,52.8,0,0,0,0,21,58.3,15,41.7
05M125,P.S. 125 Ralph Bunche,PS,2015-16,38,3,7.9,13,34.2,14,36.8,8,21.1,0,0,16,42.1,22,57.9
05M125,P.S. 125 Ralph Bunche,PS,2016-17,47,1,2.1,18,38.3,13,27.7,9,19.1,6,12.8,25,53.2,22,46.8
05M125,P.S. 125 Ralph Bunche,PS,2017-18,50,6,12,11,22,13,26,18,36,2,4,23,46,27,54
05M129,P.S. 129 John H. Finley,PS,2015-16,45,1,2.2,19,42.2,25,55.6,0,0,0,0,20,44.4,25,55.6
05M129,P.S. 129 John H. Finley,PS,2016-17,36,3,8.3,13,36.1,20,55.6,0,0,0,0,15,41.7,21,58.3
05M129,P.S. 129 John H. Finley,PS,2017-18,28,0,0,14,50,14,50,0,0,0,0,16,57.1,12,42.9
05M133,P.S. 133 Fred R Moore,PS,2015-16,17,0,0,9,52.9,8,47.1,0,0,0,0,8,47.1,9,52.9
05M133,P.S. 133 Fred R Moore,PS,2016-17,18,2,11.1,11,61.1,5,27.8,0,0,0,0,9,50,9,50
05M133,P.S. 133 Fred R Moore,PS,2017-18,16,0,0,8,50,8,50,0,0,0,0,6,37.5,10,62.5
05M154,P.S. 154 Harriet Tubman,PS,2015-16,31,2,6.5,15,48.4,14,45.2,0,0,0,0,17,54.8,14,45.2
05M154,P.S. 154 Harriet Tubman,PS,2016-17,33,1,3,20,60.6,9,27.3,1,3,2,6.1,14,42.4,19,57.6
05M154,P.S. 154 Harriet Tubman,PS,2017-18,28,1,3.6,17,60.7,9,32.1,0,0,1,3.6,13,46.4,15,53.6
05M175,P.S. 175 Henry H Garnet,PS,2015-16,18,0,0,13,72.2,5,27.8,0,0,0,0,9,50,9,50
05M175,P.S. 175 Henry H Garnet,PS,2016-17,26,2,7.7,15,57.7,9,34.6,0,0,0,0,14,53.8,12,46.2
05M175,P.S. 175 Henry H Garnet,PS,2017-18,31,2,6.5,22,71,6,19.4,1,3.2,0,0,14,45.2,17,54.8
05M194,P.S. 194 Countee Cullen,PS,2015-16,16,0,0,6,37.5,9,56.3,1,6.3,0,0,8,50,8,50
05M194,P.S. 194 Countee Cullen,PS,2016-17,10,0,0,5,50,4,40,0,0,1,10,4,40,6,60
05M194,P.S. 194 Countee Cullen,PS,2017-18,18,0,0,10,55.6,7,38.9,0,0,1,5.6,7,38.9,11,61.1
05M197,P.S. 197 John B. Russwurm,PS,2015-16,36,1,2.8,22,61.1,12,33.3,1,2.8,0,0,9,25,27,75
05M197,P.S. 197 John B. Russwurm,PS,2016-17,20,0,0,15,75,3,15,2,10,0,0,11,55,9,45
05M197,P.S. 197 John B. Russwurm,PS,2017-18,24,2,8.3,14,58.3,6,25,2,8.3,0,0,10,41.7,14,58.3
05M200,P.S. 200- The James Mccune Smith School,PS,2015-16,37,0,0,20,54.1,11,29.7,1,2.7,5,13.5,21,56.8,16,43.2
05M200,P.S. 200 - The James Mccune Smith School,PS,2016-17,40,2,5,21,52.5,15,37.5,2,5,0,0,20,50,20,50
05M200,P.S. 200 - The James Mccune Smith School,PS,2017-18,34,2,5.9,22,64.7,9,26.5,1,2.9,0,0,17,50,17,50
05M517,Teachers College Community School,PS,2015-16,18,0,0,4,22.2,4,22.2,8,44.4,2,11.1,12,66.7,6,33.3
05M517,Teachers College Community School,PS,2016-17,18,0,0,6,33.3,6,33.3,3,16.7,3,16.7,13,72.2,5,27.8
05M517,Teachers College Community School,PS,2017-18,18,0,0,6,33.3,5,27.8,4,22.2,3,16.7,10,55.6,8,44.4
06M004,P.S. 004 Duke Ellington,PS,2015-16,18,0,0,1,5.6,17,94.4,0,0,0,0,9,50,9,50
06M004,P.S. 4 Duke Ellington,PS,2017-18,34,1,2.9,0,0,32,94.1,0,0,1,2.9,15,44.1,19,55.9
06M005,P.S. 005 Ellen Lurie,PS,2015-16,49,0,0,3,6.1,45,91.8,1,2,0,0,25,51,24,49
06M005,P.S. 5 Ellen Lurie,PS,2016-17,41,0,0,4,9.8,37,90.2,0,0,0,0,14,34.1,27,65.9
06M005,P.S. 5 Ellen Lurie,PS,2017-18,36,1,2.8,3,8.3,32,88.9,0,0,0,0,21,58.3,15,41.7
06M008,P.S. 008 Luis Belliard,PS,2015-16,44,0,0,2,4.5,41,93.2,1,2.3,0,0,24,54.5,20,45.5
06M008,P.S. 8 Luis Belliard,PS,2016-17,46,1,2.2,0,0,44,95.7,1,2.2,0,0,29,63,17,37
06M008,P.S. 8 Luis Belliard,PS,2017-18,47,0,0,0,0,46,97.9,1,2.1,0,0,25,53.2,22,46.8
06M028,P.S. 028 Wright Brothers,PS,2015-16,36,0,0,5,13.9,29,80.6,2,5.6,0,0,18,50,18,50
06M028,P.S. 28 Wright Brothers,PS,2016-17,36,0,0,5,13.9,31,86.1,0,0,0,0,20,55.6,16,44.4
06M028,P.S. 28 Wright Brothers,PS,2017-18,34,0,0,3,8.8,31,91.2,0,0,0,0,16,47.1,18,52.9
06M048,P.S. 048 P.O. Michael J. Buczek,PS,2015-16,36,0,0,0,0,35,97.2,0,0,1,2.8,19,52.8,17,47.2
06M048,P.S. 48 P.O. Michael J. Buczek,PS,2016-17,36,0,0,0,0,30,83.3,6,16.7,0,0,17,47.2,19,52.8
06M048,P.S. 48 P.O. Michael J. Buczek,PS,2017-18,36,0,0,1,2.8,34,94.4,1,2.8,0,0,24,66.7,12,33.3
06M098,P.S. 098 Shorac Kappock,PS,2015-16,83,0,0,1,1.2,78,94,4,4.8,0,0,45,54.2,38,45.8
06M098,P.S. 98 Shorac Kappock,PS,2016-17,80,0,0,1,1.3,76,95,2,2.5,1,1.3,43,53.8,37,46.3
06M098,P.S. 98 Shorac Kappock,PS,2017-18,67,0,0,1,1.5,61,91,3,4.5,2,3,39,58.2,28,41.8
06M115,P.S. 115 Alexander Humboldt,PS,2015-16,36,0,0,0,0,35,97.2,1,2.8,0,0,17,47.2,19,52.8
06M115,P.S. 115 Alexander Humboldt,PS,2016-17,33,1,3,0,0,31,93.9,0,0,1,3,23,69.7,10,30.3
06M115,P.S. 115 Alexander Humboldt,PS,2017-18,34,0,0,3,8.8,30,88.2,1,2.9,0,0,13,38.2,21,61.8
06M128,P.S. 128 Audubon,PS,2015-16,89,0,0,2,2.2,80,89.9,6,6.7,1,1.1,50,56.2,39,43.8
06M128,P.S. 128 Audubon,PS,2016-17,80,5,6.3,2,2.5,69,86.3,4,5,0,0,37,46.3,43,53.8
06M128,P.S. 128 Audubon,PS,2017-18,70,6,8.6,0,0,54,77.1,8,11.4,2,2.9,39,55.7,31,44.3
06M152,P.S. 152 Dyckman Valley,PS,2015-16,66,0,0,1,1.5,65,98.5,0,0,0,0,32,48.5,34,51.5
06M152,P.S. 152 Dyckman Valley,PS,2016-17,45,0,0,2,4.4,43,95.6,0,0,0,0,21,46.7,24,53.3
06M152,P.S. 152 Dyckman Valley,PS,2017-18,58,0,0,1,1.7,56,96.6,1,1.7,0,0,28,48.3,30,51.7
06M153,P.S. 153 Adam Clayton Powell,PS,2015-16,54,4,7.4,9,16.7,40,74.1,0,0,1,1.9,29,53.7,25,46.3
06M153,P.S. 153 Adam Clayton Powell,PS,2016-17,50,0,0,15,30,33,66,1,2,1,2,26,52,24,48
06M153,P.S. 153 Adam Clayton Powell,PS,2017-18,48,0,0,5,10.4,38,79.2,2,4.2,3,6.3,20,41.7,28,58.3
06M173,P.S. 173,PS,2015-16,68,4,5.9,3,4.4,57,83.8,4,5.9,0,0,32,47.1,36,52.9
06M173,P.S. 173,PS,2016-17,62,1,1.6,2,3.2,57,91.9,1,1.6,1,1.6,33,53.2,29,46.8
06M173,P.S. 173,PS,2017-18,59,0,0,0,0,54,91.5,4,6.8,1,1.7,36,61,23,39
06M187,P.S./I.S. 187 Hudson Cliffs,PS,2017-18,18,1,5.6,1,5.6,5,27.8,9,50,2,11.1,11,61.1,7,38.9
06M189,P.S. 189,PS,2015-16,72,0,0,0,0,69,95.8,3,4.2,0,0,39,54.2,33,45.8
06M189,P.S. 189,PS,2016-17,72,1,1.4,0,0,69,95.8,2,2.8,0,0,32,44.4,40,55.6
06M189,P.S. 189,PS,2017-18,65,2,3.1,0,0,62,95.4,1,1.5,0,0,34,52.3,31,47.7
06M192,P.S. 192 Jacob H. Schiff,PS,2015-16,37,1,2.7,0,0,34,91.9,2,5.4,0,0,21,56.8,16,43.2
06M192,P.S. 192 Jacob H. Schiff,PS,2016-17,36,1,2.8,6,16.7,29,80.6,0,0,0,0,15,41.7,21,58.3
06M192,P.S. 192 Jacob H. Schiff,PS,2017-18,47,0,0,4,8.5,43,91.5,0,0,0,0,25,53.2,22,46.8
06M210,P.S./I.S. 210 - Twenty-first Century Academy for Community Leadership,PS,2015-16,16,1,6.3,0,0,15,93.8,0,0,0,0,9,56.3,7,43.8
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,PS,2016-17,18,2,11.1,1,5.6,14,77.8,0,0,1,5.6,11,61.1,7,38.9
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,PS,2017-18,18,0,0,0,0,18,100,0,0,0,0,10,55.6,8,44.4
06M325,P.S. 325,PS,2015-16,18,0,0,2,11.1,14,77.8,2,11.1,0,0,6,33.3,12,66.7
06M325,P.S. 325,PS,2016-17,16,0,0,2,12.5,11,68.8,2,12.5,1,6.3,11,68.8,5,31.3
06M348,WASHINGTON HEIGHTS EXPEDITIONARY LEARNING SCHOOL,PS,2015-16,31,0,0,0,0,29,93.5,2,6.5,0,0,14,45.2,17,54.8
06M348,Washington Heights Expeditionary Learning School,PS,2016-17,32,2,6.3,0,0,21,65.6,9,28.1,0,0,20,62.5,12,37.5
06M348,Washington Heights Expeditionary Learning School,PS,2017-18,31,0,0,0,0,20,64.5,10,32.3,1,3.2,15,48.4,16,51.6
06M366,Washington Heights Academy,PS,2015-16,53,3,5.7,1,1.9,47,88.7,1,1.9,1,1.9,34,64.2,19,35.8
06M366,Washington Heights Academy,PS,2016-17,53,5,9.4,3,5.7,40,75.5,5,9.4,0,0,30,56.6,23,43.4
06M366,Washington Heights Academy,PS,2017-18,51,0,0,2,3.9,47,92.2,2,3.9,0,0,28,54.9,23,45.1
06M513,Castle Bridge School,PS,2015-16,18,0,0,0,0,11,61.1,6,33.3,1,5.6,12,66.7,6,33.3
06M513,Castle Bridge School,PS,2016-17,18,0,0,0,0,14,77.8,4,22.2,0,0,8,44.4,10,55.6
06M513,Castle Bridge School,PS,2017-18,18,0,0,0,0,11,61.1,4,22.2,3,16.7,14,77.8,4,22.2
07X001,P.S. 001 Courtlandt School,PS,2015-16,34,0,0,8,23.5,26,76.5,0,0,0,0,19,55.9,15,44.1
07X001,P.S. 1 Courtlandt School,PS,2016-17,36,0,0,9,25,25,69.4,2,5.6,0,0,17,47.2,19,52.8
07X001,P.S. 1 Courtlandt School,PS,2017-18,35,0,0,8,22.9,27,77.1,0,0,0,0,16,45.7,19,54.3
07X005,P.S. 5 Port Morris,PS,2015-16,33,0,0,5,15.2,28,84.8,0,0,0,0,22,66.7,11,33.3
07X005,P.S. 5 Port Morris,PS,2016-17,34,0,0,7,20.6,25,73.5,0,0,2,5.9,17,50,17,50
07X005,P.S. 5 Port Morris,PS,2017-18,36,0,0,7,19.4,26,72.2,2,5.6,1,2.8,18,50,18,50
07X018,P.S. 018 John Peter Zenger,PS,2015-16,35,0,0,6,17.1,27,77.1,1,2.9,1,2.9,20,57.1,15,42.9
07X018,P.S. 18 John Peter Zenger,PS,2016-17,36,0,0,10,27.8,21,58.3,4,11.1,1,2.8,17,47.2,19,52.8
07X018,P.S. 18 John Peter Zenger,PS,2017-18,35,0,0,5,14.3,23,65.7,7,20,0,0,23,65.7,12,34.3
07X025,P.S. 025 Bilingual School,PS,2015-16,34,0,0,2,5.9,32,94.1,0,0,0,0,18,52.9,16,47.1
07X025,P.S. 25 Bilingual School,PS,2016-17,32,0,0,4,12.5,28,87.5,0,0,0,0,21,65.6,11,34.4
07X025,P.S. 25 Bilingual School,PS,2017-18,36,1,2.8,2,5.6,33,91.7,0,0,0,0,17,47.2,19,52.8
07X029,P.S./M.S. 029 Melrose School,PS,2015-16,29,0,0,8,27.6,20,69,0,0,1,3.4,15,51.7,14,48.3
07X029,P.S./M.S. 29 Melrose School,PS,2016-17,29,0,0,9,31,20,69,0,0,0,0,10,34.5,19,65.5
07X029,P.S./M.S. 29 Melrose School,PS,2017-18,32,2,6.3,13,40.6,15,46.9,0,0,2,6.3,14,43.8,18,56.3
07X030,P.S. 030 Wilton,PS,2015-16,47,0,0,11,23.4,32,68.1,4,8.5,0,0,30,63.8,17,36.2
07X030,P.S. 30 Wilton,PS,2016-17,50,0,0,13,26,36,72,1,2,0,0,29,58,21,42
07X030,P.S. 30 Wilton,PS,2017-18,39,0,0,13,33.3,26,66.7,0,0,0,0,18,46.2,21,53.8
07X031,P.S./M.S. 031 The William Lloyd Garrison,PS,2015-16,51,2,3.9,9,17.6,39,76.5,1,2,0,0,18,35.3,33,64.7
07X031,P.S./M.S. 31 The William Lloyd Garrison,PS,2016-17,54,1,1.9,16,29.6,34,63,2,3.7,1,1.9,24,44.4,30,55.6
07X031,P.S./M.S. 31 The William Lloyd Garrison,PS,2017-18,47,3,6.4,10,21.3,33,70.2,1,2.1,0,0,19,40.4,28,59.6
07X043,P.S. 043 Jonas Bronck,PS,2015-16,44,0,0,13,29.5,30,68.2,0,0,1,2.3,22,50,22,50
07X043,P.S. 43 Jonas Bronck,PS,2016-17,35,0,0,9,25.7,24,68.6,2,5.7,0,0,21,60,14,40
07X043,P.S. 43 Jonas Bronck,PS,2017-18,27,0,0,7,25.9,20,74.1,0,0,0,0,16,59.3,11,40.7
07X049,P.S. 049 Willis Avenue,PS,2015-16,50,1,2,19,38,29,58,0,0,1,2,26,52,24,48
07X049,P.S. 49 Willis Avenue,PS,2016-17,53,0,0,11,20.8,41,77.4,0,0,1,1.9,27,50.9,26,49.1
07X049,P.S. 49 Willis Avenue,PS,2017-18,51,0,0,13,25.5,38,74.5,0,0,0,0,24,47.1,27,52.9
07X065,P.S. 065 Mother Hale Academy,PS,2015-16,36,0,0,12,33.3,24,66.7,0,0,0,0,23,63.9,13,36.1
07X065,P.S. 65 Mother Hale Academy,PS,2016-17,35,1,2.9,15,42.9,19,54.3,0,0,0,0,20,57.1,15,42.9
07X065,P.S. 65 Mother Hale Academy,PS,2017-18,35,0,0,15,42.9,17,48.6,1,2.9,2,5.7,17,48.6,18,51.4
07X154,P.S. 154 Jonathan D. Hyatt,PS,2015-16,33,0,0,10,30.3,23,69.7,0,0,0,0,14,42.4,19,57.6
07X154,P.S. 154 Jonathan D. Hyatt,PS,2016-17,34,0,0,9,26.5,24,70.6,1,2.9,0,0,18,52.9,16,47.1
07X154,P.S. 154 Jonathan D. Hyatt,PS,2017-18,30,0,0,17,56.7,13,43.3,0,0,0,0,21,70,9,30
07X157,P.S. 157 Grove Hill,PS,2015-16,53,1,1.9,13,24.5,39,73.6,0,0,0,0,24,45.3,29,54.7
07X157,P.S. 157 Grove Hill,PS,2016-17,53,0,0,17,32.1,36,67.9,0,0,0,0,20,37.7,33,62.3
07X157,P.S. 157 Grove Hill,PS,2017-18,53,0,0,7,13.2,39,73.6,0,0,7,13.2,29,54.7,24,45.3
07X161,P.S. 161 Ponce De Leon,PS,2015-16,58,0,0,17,29.3,39,67.2,1,1.7,1,1.7,28,48.3,30,51.7
07X161,P.S. 161 Juan Ponce De Leon School,PS,2016-17,51,1,2,8,15.7,41,80.4,1,2,0,0,27,52.9,24,47.1
07X161,P.S. 161 Juan Ponce De Leon School,PS,2017-18,53,0,0,10,18.9,41,77.4,0,0,2,3.8,26,49.1,27,50.9
07X179,P.S. 179,PS,2015-16,33,0,0,2,6.1,30,90.9,0,0,1,3,14,42.4,19,57.6
07X179,P.S. 179,PS,2016-17,36,0,0,5,13.9,31,86.1,0,0,0,0,20,55.6,16,44.4
07X179,P.S. 179,PS,2017-18,24,0,0,4,16.7,20,83.3,0,0,0,0,8,33.3,16,66.7
07X277,P.S. 277,PS,2015-16,29,0,0,2,6.9,22,75.9,0,0,5,17.2,15,51.7,14,48.3
07X277,P.S. 277,PS,2016-17,52,2,3.8,9,17.3,41,78.8,0,0,0,0,27,51.9,25,48.1
07X277,P.S. 277,PS,2017-18,42,0,0,9,21.4,32,76.2,0,0,1,2.4,21,50,21,50
07X359,Concourse Village Elementary School,PS,2015-16,33,0,0,7,21.2,24,72.7,1,3,1,3,19,57.6,14,42.4
07X359,Concourse Village Elementary School,PS,2016-17,31,0,0,10,32.3,21,67.7,0,0,0,0,17,54.8,14,45.2
07X359,Concourse Village Elementary School,PS,2017-18,18,0,0,6,33.3,11,61.1,1,5.6,0,0,7,38.9,11,61.1
07X369,Young Leaders Elementary School,PS,2015-16,24,0,0,5,20.8,19,79.2,0,0,0,0,9,37.5,15,62.5
07X369,Young Leaders Elementary School,PS,2016-17,24,0,0,0,0,24,100,0,0,0,0,14,58.3,10,41.7
07X369,Young Leaders Elementary School,PS,2017-18,25,0,0,5,20,19,76,1,4,0,0,10,40,15,60
08X036,P.S. 036 Unionport,PS,2015-16,54,14,25.9,6,11.1,31,57.4,1,1.9,2,3.7,23,42.6,31,57.4
08X036,P.S. 36 Unionport,PS,2016-17,54,18,33.3,4,7.4,28,51.9,2,3.7,2,3.7,31,57.4,23,42.6
08X036,P.S. 36 Unionport,PS,2017-18,54,25,46.3,1,1.9,26,48.1,1,1.9,1,1.9,31,57.4,23,42.6
08X048,P.S. 048 Joseph R. Drake,PS,2015-16,72,0,0,25,34.7,45,62.5,1,1.4,1,1.4,39,54.2,33,45.8
08X048,P.S. 48 Joseph R. Drake,PS,2016-17,78,0,0,21,26.9,53,67.9,3,3.8,1,1.3,47,60.3,31,39.7
08X048,P.S. 48 Joseph R. Drake,PS,2017-18,59,0,0,20,33.9,39,66.1,0,0,0,0,29,49.2,30,50.8
08X062,P.S. 062 Inocensio Casanova,PS,2015-16,54,0,0,8,14.8,41,75.9,2,3.7,3,5.6,22,40.7,32,59.3
08X062,P.S. 62 Inocensio Casanova,PS,2016-17,51,0,0,7,13.7,43,84.3,0,0,1,2,26,51,25,49
08X062,P.S. 62 Inocensio Casanova,PS,2017-18,51,0,0,12,23.5,38,74.5,1,2,0,0,25,49,26,51
08X069,P.S. 069 Journey Prep School,PS,2015-16,53,1,1.9,9,17,42,79.2,1,1.9,0,0,27,50.9,26,49.1
08X069,P.S. 69 Journey Prep School,PS,2016-17,54,1,1.9,8,14.8,43,79.6,0,0,2,3.7,30,55.6,24,44.4
08X069,P.S. 69 Journey Prep School,PS,2017-18,54,4,7.4,7,13,42,77.8,0,0,1,1.9,25,46.3,29,53.7
08X072,P.S. 072 Dr. William Dorney,PS,2015-16,69,2,2.9,16,23.2,44,63.8,7,10.1,0,0,32,46.4,37,53.6
08X072,P.S. 72 Dr. William Dorney,PS,2016-17,71,3,4.2,9,12.7,56,78.9,3,4.2,0,0,39,54.9,32,45.1
08X072,P.S. 72 Dr. William Dorney,PS,2017-18,68,3,4.4,12,17.6,43,63.2,10,14.7,0,0,27,39.7,41,60.3
08X075,P.S. 075,PS,2015-16,67,0,0,16,23.9,49,73.1,0,0,2,3,32,47.8,35,52.2
08X075,P.S. 75 School of Research and Discovery,PS,2016-17,66,0,0,20,30.3,43,65.2,2,3,1,1.5,28,42.4,38,57.6
08X075,P.S. 75 School of Research and Discovery,PS,2017-18,65,1,1.5,16,24.6,45,69.2,2,3.1,1,1.5,37,56.9,28,43.1
08X093,P.S. 093 Albert G. Oliver,PS,2015-16,65,0,0,20,30.8,42,64.6,2,3.1,1,1.5,32,49.2,33,50.8
08X093,P.S. 93 Albert G. Oliver,PS,2016-17,65,0,0,27,41.5,37,56.9,0,0,1,1.5,31,47.7,34,52.3
08X093,P.S. 93 Albert G. Oliver,PS,2017-18,71,0,0,19,26.8,51,71.8,1,1.4,0,0,30,42.3,41,57.7
08X100,P.S. 100 Isaac Clason,PS,2015-16,35,0,0,12,34.3,21,60,0,0,2,5.7,23,65.7,12,34.3
08X100,P.S. 100 Isaac Clason,PS,2016-17,36,0,0,7,19.4,27,75,1,2.8,1,2.8,15,41.7,21,58.3
08X100,P.S. 100 Isaac Clason,PS,2017-18,36,0,0,11,30.6,24,66.7,0,0,1,2.8,21,58.3,15,41.7
08X107,P.S. 107,PS,2015-16,19,0,0,4,21.1,14,73.7,1,5.3,0,0,12,63.2,7,36.8
08X107,P.S. 107,PS,2016-17,18,0,0,7,38.9,11,61.1,0,0,0,0,7,38.9,11,61.1
08X107,P.S. 107,PS,2017-18,17,0,0,2,11.8,15,88.2,0,0,0,0,11,64.7,6,35.3
08X119,P.S. 119,PS,2015-16,36,24,66.7,2,5.6,9,25,1,2.8,0,0,18,50,18,50
08X119,P.S. 119,PS,2016-17,36,11,30.6,2,5.6,18,50,2,5.6,3,8.3,16,44.4,20,55.6
08X119,The Dr. Emmett W. Bassett School,PS,2017-18,36,17,47.2,1,2.8,14,38.9,1,2.8,3,8.3,22,61.1,14,38.9
08X130,P.S. 130 Abram Stevens Hewitt,PS,2015-16,36,1,2.8,7,19.4,28,77.8,0,0,0,0,18,50,18,50
08X130,P.S. 130 Abram Stevens Hewitt,PS,2016-17,36,0,0,4,11.1,32,88.9,0,0,0,0,17,47.2,19,52.8
08X130,P.S. 130 Abram Stevens Hewitt,PS,2017-18,36,0,0,11,30.6,25,69.4,0,0,0,0,15,41.7,21,58.3
08X138,P.S. 138 Samuel Randall,PS,2015-16,68,2,2.9,13,19.1,50,73.5,0,0,3,4.4,42,61.8,26,38.2
08X138,P.S. 138 Samuel Randall,PS,2016-17,61,0,0,14,23,45,73.8,0,0,2,3.3,29,47.5,32,52.5
08X138,P.S. 138 Samuel Randall,PS,2017-18,70,1,1.4,24,34.3,43,61.4,0,0,2,2.9,41,58.6,29,41.4
08X140,P.S. X140 The Eagle School,PS,2015-16,53,0,0,18,34,35,66,0,0,0,0,26,49.1,27,50.9
08X140,P.S. 140 The Eagle School,PS,2016-17,54,1,1.9,16,29.6,36,66.7,0,0,1,1.9,18,33.3,36,66.7
08X140,P.S. 140 The Eagle School,PS,2017-18,50,0,0,15,30,35,70,0,0,0,0,21,42,29,58
08X146,P.S. 146 Edward Collins,PS,2015-16,32,0,0,8,25,22,68.8,1,3.1,1,3.1,18,56.3,14,43.8
08X146,P.S. 146 Edward Collins,PS,2016-17,29,0,0,6,20.7,21,72.4,0,0,2,6.9,16,55.2,13,44.8
08X146,P.S. 146 Edward Collins,PS,2017-18,31,0,0,15,48.4,14,45.2,1,3.2,1,3.2,18,58.1,13,41.9
08X152,P.S. 152 Evergreen,PS,2015-16,72,3,4.2,7,9.7,59,81.9,0,0,3,4.2,40,55.6,32,44.4
08X152,P.S. 152 Evergreen,PS,2016-17,71,0,0,5,7,63,88.7,1,1.4,2,2.8,41,57.7,30,42.3
08X182,P.S. 182,PS,2015-16,54,4,7.4,14,25.9,36,66.7,0,0,0,0,22,40.7,32,59.3
08X182,P.S. 182,PS,2016-17,54,1,1.9,11,20.4,40,74.1,1,1.9,1,1.9,28,51.9,26,48.1
